Time;Voltage;Current;Power;
19:05:26 12/06/2024;5.06;0.509;2.575;
19:05:26 12/06/2024;5.06;0.507;2.565;
19:05:27 12/06/2024;5.06;0.504;2.550;
19:05:27 12/06/2024;5.06;0.507;2.565;
19:05:28 12/06/2024;5.05;0.558;2.817;
19:05:28 12/06/2024;5.05;0.508;2.565;
19:05:29 12/06/2024;5.06;0.506;2.560;
19:05:29 12/06/2024;5.06;0.503;2.545;
19:05:30 12/06/2024;5.06;0.503;2.545;
19:05:30 12/06/2024;5.06;0.507;2.565;
19:05:31 12/06/2024;5.06;0.505;2.555;
19:05:31 12/06/2024;5.06;0.505;2.555;
19:05:32 12/06/2024;5.05;0.562;2.838;
19:05:32 12/06/2024;5.06;0.506;2.560;
19:05:33 12/06/2024;5.06;0.510;2.580;
19:05:33 12/06/2024;5.06;0.509;2.575;
19:05:34 12/06/2024;5.06;0.508;2.570;
19:05:34 12/06/2024;5.05;0.546;2.757;
19:05:35 12/06/2024;5.05;0.548;2.767;
19:05:35 12/06/2024;5.06;0.505;2.555;
19:05:36 12/06/2024;5.06;0.510;2.580;
19:05:36 12/06/2024;5.06;0.511;2.585;
19:05:37 12/06/2024;5.05;0.509;2.570;
19:05:37 12/06/2024;5.06;0.500;2.530;
19:05:38 12/06/2024;5.06;0.507;2.565;
19:05:38 12/06/2024;5.05;0.560;2.828;
19:05:39 12/06/2024;5.05;0.554;2.797;
19:05:39 12/06/2024;5.06;0.503;2.545;
19:05:40 12/06/2024;5.05;0.573;2.893;
19:05:40 12/06/2024;5.05;0.511;2.580;
19:05:41 12/06/2024;5.05;0.510;2.575;
19:05:41 12/06/2024;5.05;0.506;2.555;
19:05:42 12/06/2024;5.05;0.513;2.590;
19:05:42 12/06/2024;5.05;0.551;2.782;
19:05:43 12/06/2024;5.05;0.557;2.812;
19:05:43 12/06/2024;5.06;0.505;2.555;
19:05:44 12/06/2024;5.05;0.584;2.949;
19:05:44 12/06/2024;5.06;0.513;2.595;
19:05:45 12/06/2024;5.06;0.504;2.550;
19:05:45 12/06/2024;5.05;0.533;2.691;
19:05:46 12/06/2024;5.06;0.509;2.575;
19:05:46 12/06/2024;5.05;0.555;2.802;
19:05:47 12/06/2024;5.05;0.575;2.903;
19:05:47 12/06/2024;5.06;0.506;2.560;
19:05:48 12/06/2024;5.06;0.508;2.570;
19:05:48 12/06/2024;5.05;0.590;2.979;
19:05:49 12/06/2024;5.06;0.507;2.565;
19:05:49 12/06/2024;5.06;0.502;2.540;
19:05:50 12/06/2024;5.06;0.506;2.560;
19:05:50 12/06/2024;5.06;0.502;2.540;
19:05:51 12/06/2024;5.05;0.550;2.777;
19:05:51 12/06/2024;5.06;0.505;2.555;
19:05:52 12/06/2024;5.06;0.506;2.560;
19:05:52 12/06/2024;5.06;0.511;2.585;
19:05:53 12/06/2024;5.06;0.508;2.570;
19:05:53 12/06/2024;5.06;0.507;2.565;
19:05:54 12/06/2024;5.06;0.505;2.555;
19:05:54 12/06/2024;5.06;0.508;2.570;
19:05:55 12/06/2024;5.06;0.504;2.550;
19:05:55 12/06/2024;5.06;0.508;2.570;
19:05:56 12/06/2024;5.06;0.508;2.570;
19:05:56 12/06/2024;5.06;0.503;2.545;
19:05:57 12/06/2024;5.06;0.502;2.540;
19:05:57 12/06/2024;5.06;0.507;2.565;
19:05:58 12/06/2024;5.06;0.503;2.545;
19:05:58 12/06/2024;5.06;0.512;2.590;
19:05:59 12/06/2024;5.06;0.499;2.524;
19:05:59 12/06/2024;5.06;0.507;2.565;
19:06:00 12/06/2024;5.06;0.508;2.570;
19:06:00 12/06/2024;5.06;0.506;2.560;
19:06:01 12/06/2024;5.06;0.506;2.560;
19:06:01 12/06/2024;5.05;0.532;2.686;
19:06:02 12/06/2024;5.05;0.562;2.838;
19:06:02 12/06/2024;5.06;0.508;2.570;
19:06:03 12/06/2024;5.05;0.600;3.030;
19:06:03 12/06/2024;5.06;0.498;2.519;
19:06:04 12/06/2024;5.05;0.515;2.600;
19:06:04 12/06/2024;5.06;0.508;2.570;
19:06:05 12/06/2024;5.05;0.516;2.605;
19:06:05 12/06/2024;5.06;0.500;2.530;
19:06:06 12/06/2024;5.05;0.542;2.737;
19:06:06 12/06/2024;5.05;0.520;2.626;
19:06:07 12/06/2024;5.05;0.515;2.600;
19:06:07 12/06/2024;5.06;0.505;2.555;
19:06:08 12/06/2024;5.06;0.510;2.580;
19:06:08 12/06/2024;5.06;0.504;2.550;
19:06:09 12/06/2024;5.05;0.510;2.575;
19:06:09 12/06/2024;5.06;0.504;2.550;
19:06:10 12/06/2024;5.06;0.513;2.595;
19:06:10 12/06/2024;5.06;0.510;2.580;
19:06:11 12/06/2024;5.06;0.504;2.550;
19:06:11 12/06/2024;5.06;0.502;2.540;
19:06:12 12/06/2024;5.06;0.510;2.580;
19:06:12 12/06/2024;5.04;0.603;3.039;
19:06:13 12/06/2024;5.06;0.502;2.540;
19:06:13 12/06/2024;5.06;0.507;2.565;
19:06:14 12/06/2024;5.06;0.501;2.535;
19:06:14 12/06/2024;5.06;0.507;2.565;
19:06:15 12/06/2024;5.06;0.505;2.555;
19:06:15 12/06/2024;5.06;0.506;2.560;
19:06:16 12/06/2024;5.06;0.500;2.530;
19:06:16 12/06/2024;5.06;0.508;2.570;
19:06:17 12/06/2024;5.06;0.502;2.540;
19:06:17 12/06/2024;5.06;0.516;2.610;
19:06:18 12/06/2024;5.06;0.517;2.616;
19:06:18 12/06/2024;5.06;0.500;2.530;
19:06:19 12/06/2024;5.06;0.507;2.565;
19:06:19 12/06/2024;5.06;0.510;2.580;
19:06:20 12/06/2024;5.06;0.507;2.565;
19:06:20 12/06/2024;5.06;0.503;2.545;
19:06:21 12/06/2024;5.06;0.504;2.550;
19:06:21 12/06/2024;5.06;0.505;2.555;
19:06:22 12/06/2024;5.06;0.507;2.565;
19:06:22 12/06/2024;5.06;0.510;2.580;
19:06:23 12/06/2024;5.06;0.507;2.565;
19:06:23 12/06/2024;5.06;0.503;2.545;
19:06:24 12/06/2024;5.06;0.504;2.550;
19:06:24 12/06/2024;5.06;0.508;2.570;
19:06:25 12/06/2024;5.06;0.505;2.555;
19:06:25 12/06/2024;5.05;0.587;2.964;
19:06:26 12/06/2024;5.06;0.516;2.610;
19:06:26 12/06/2024;5.06;0.511;2.585;
19:06:27 12/06/2024;5.06;0.504;2.550;
19:06:27 12/06/2024;5.06;0.503;2.545;
19:06:28 12/06/2024;5.06;0.503;2.545;
19:06:28 12/06/2024;5.06;0.511;2.585;
19:06:29 12/06/2024;5.06;0.506;2.560;
19:06:29 12/06/2024;5.06;0.514;2.600;
19:06:30 12/06/2024;5.06;0.502;2.540;
19:06:30 12/06/2024;5.06;0.511;2.585;
19:06:31 12/06/2024;5.06;0.508;2.570;
19:06:31 12/06/2024;5.06;0.509;2.575;
19:06:32 12/06/2024;5.06;0.508;2.570;
19:06:32 12/06/2024;5.06;0.503;2.545;
19:06:33 12/06/2024;5.06;0.509;2.575;
19:06:33 12/06/2024;5.06;0.512;2.590;
19:06:34 12/06/2024;5.06;0.508;2.570;
19:06:34 12/06/2024;5.06;0.504;2.550;
19:06:35 12/06/2024;5.06;0.504;2.550;
19:06:35 12/06/2024;5.06;0.510;2.580;
19:06:36 12/06/2024;5.06;0.511;2.585;
19:06:36 12/06/2024;5.06;0.511;2.585;
19:06:37 12/06/2024;5.06;0.508;2.570;
19:06:37 12/06/2024;5.05;0.535;2.701;
19:06:38 12/06/2024;5.06;0.521;2.636;
19:06:38 12/06/2024;5.06;0.509;2.575;
19:06:39 12/06/2024;5.06;0.518;2.621;
19:06:39 12/06/2024;5.05;0.570;2.878;
19:06:40 12/06/2024;5.06;0.503;2.545;
19:06:40 12/06/2024;5.06;0.504;2.550;
19:06:41 12/06/2024;5.06;0.503;2.545;
19:06:41 12/06/2024;5.06;0.511;2.585;
19:06:42 12/06/2024;5.06;0.508;2.570;
19:06:42 12/06/2024;5.06;0.510;2.580;
19:06:43 12/06/2024;5.06;0.507;2.565;
19:06:43 12/06/2024;5.06;0.506;2.560;
19:06:44 12/06/2024;5.06;0.506;2.560;
19:06:44 12/06/2024;5.06;0.505;2.555;
19:06:45 12/06/2024;5.04;0.599;3.018;
19:06:45 12/06/2024;5.06;0.510;2.580;
19:06:46 12/06/2024;5.06;0.502;2.540;
19:06:46 12/06/2024;5.06;0.501;2.535;
19:06:47 12/06/2024;5.06;0.508;2.570;
19:06:47 12/06/2024;5.06;0.510;2.580;
19:06:48 12/06/2024;5.06;0.509;2.575;
19:06:48 12/06/2024;5.06;0.500;2.530;
19:06:49 12/06/2024;5.06;0.516;2.610;
19:06:49 12/06/2024;5.05;0.539;2.721;
19:06:50 12/06/2024;5.06;0.512;2.590;
19:06:50 12/06/2024;5.06;0.506;2.560;
19:06:51 12/06/2024;5.05;0.548;2.767;
19:06:51 12/06/2024;5.06;0.509;2.575;
19:06:52 12/06/2024;5.06;0.504;2.550;
19:06:52 12/06/2024;5.05;0.552;2.787;
19:06:53 12/06/2024;5.06;0.500;2.530;
19:06:53 12/06/2024;5.06;0.504;2.550;
19:06:54 12/06/2024;5.05;0.557;2.812;
19:06:54 12/06/2024;5.06;0.505;2.555;
19:06:55 12/06/2024;5.06;0.502;2.540;
19:06:55 12/06/2024;5.05;0.542;2.737;
19:06:56 12/06/2024;5.06;0.519;2.626;
19:06:56 12/06/2024;5.06;0.506;2.560;
19:06:57 12/06/2024;5.05;0.547;2.762;
19:06:57 12/06/2024;5.06;0.502;2.540;
19:06:58 12/06/2024;5.06;0.508;2.570;
19:06:58 12/06/2024;5.06;0.509;2.575;
19:06:59 12/06/2024;5.06;0.510;2.580;
19:06:59 12/06/2024;5.06;0.507;2.565;
19:07:00 12/06/2024;5.06;0.502;2.540;
19:07:00 12/06/2024;5.06;0.504;2.550;
19:07:01 12/06/2024;5.06;0.510;2.580;
19:07:01 12/06/2024;5.06;0.508;2.570;
19:07:02 12/06/2024;5.06;0.507;2.565;
19:07:02 12/06/2024;5.06;0.500;2.530;
19:07:03 12/06/2024;5.06;0.501;2.535;
19:07:03 12/06/2024;5.06;0.529;2.676;
19:07:04 12/06/2024;5.06;0.506;2.560;
19:07:04 12/06/2024;5.06;0.508;2.570;
19:07:05 12/06/2024;5.06;0.503;2.545;
19:07:05 12/06/2024;5.06;0.520;2.631;
19:07:06 12/06/2024;5.06;0.509;2.575;
19:07:06 12/06/2024;5.06;0.511;2.585;
19:07:07 12/06/2024;5.06;0.527;2.666;
19:07:07 12/06/2024;5.06;0.499;2.524;
19:07:08 12/06/2024;5.06;0.504;2.550;
19:07:08 12/06/2024;5.05;0.524;2.646;
19:07:09 12/06/2024;5.06;0.505;2.555;
19:07:09 12/06/2024;5.06;0.497;2.514;
19:07:10 12/06/2024;5.05;0.526;2.656;
19:07:10 12/06/2024;5.06;0.502;2.540;
19:07:11 12/06/2024;5.06;0.513;2.595;
19:07:11 12/06/2024;5.06;0.505;2.555;
19:07:12 12/06/2024;5.06;0.503;2.545;
19:07:12 12/06/2024;5.06;0.502;2.540;
19:07:13 12/06/2024;5.06;0.508;2.570;
19:07:13 12/06/2024;5.06;0.512;2.590;
19:07:14 12/06/2024;5.06;0.506;2.560;
19:07:14 12/06/2024;5.05;0.549;2.772;
19:07:15 12/06/2024;5.06;0.508;2.570;
19:07:15 12/06/2024;5.06;0.514;2.600;
19:07:16 12/06/2024;5.05;0.516;2.605;
19:07:16 12/06/2024;5.06;0.505;2.555;
19:07:17 12/06/2024;5.06;0.510;2.580;
19:07:17 12/06/2024;5.06;0.506;2.560;
19:07:18 12/06/2024;5.06;0.508;2.570;
19:07:18 12/06/2024;5.06;0.510;2.580;
19:07:19 12/06/2024;5.06;0.501;2.535;
19:07:19 12/06/2024;5.05;0.517;2.610;
19:07:20 12/06/2024;5.06;0.505;2.555;
19:07:20 12/06/2024;5.06;0.507;2.565;
19:07:21 12/06/2024;5.06;0.507;2.565;
19:07:21 12/06/2024;5.06;0.507;2.565;
19:07:22 12/06/2024;5.06;0.517;2.616;
19:07:22 12/06/2024;5.05;0.540;2.727;
19:07:23 12/06/2024;5.06;0.505;2.555;
19:07:23 12/06/2024;5.06;0.506;2.560;
19:07:24 12/06/2024;5.06;0.512;2.590;
19:07:24 12/06/2024;5.06;0.506;2.560;
19:07:25 12/06/2024;5.06;0.501;2.535;
19:07:25 12/06/2024;5.06;0.506;2.560;
19:07:26 12/06/2024;5.06;0.512;2.590;
19:07:26 12/06/2024;5.06;0.503;2.545;
19:07:27 12/06/2024;5.06;0.503;2.545;
19:07:27 12/06/2024;5.06;0.506;2.560;
19:07:28 12/06/2024;5.05;0.509;2.570;
19:07:28 12/06/2024;5.06;0.501;2.535;
19:07:29 12/06/2024;5.06;0.511;2.585;
19:07:29 12/06/2024;5.06;0.505;2.555;
19:07:30 12/06/2024;5.06;0.502;2.540;
19:07:30 12/06/2024;5.06;0.509;2.575;
19:07:31 12/06/2024;5.06;0.510;2.580;
19:07:31 12/06/2024;5.05;0.529;2.671;
19:07:32 12/06/2024;5.06;0.505;2.555;
19:07:32 12/06/2024;5.06;0.501;2.535;
19:07:33 12/06/2024;5.06;0.509;2.575;
19:07:33 12/06/2024;5.06;0.505;2.555;
19:07:34 12/06/2024;5.06;0.503;2.545;
19:07:34 12/06/2024;5.04;0.619;3.119;
19:07:35 12/06/2024;5.06;0.505;2.555;
19:07:35 12/06/2024;5.06;0.503;2.545;
19:07:36 12/06/2024;5.05;0.569;2.873;
19:07:36 12/06/2024;5.06;0.507;2.565;
19:07:37 12/06/2024;5.06;0.512;2.590;
19:07:37 12/06/2024;5.06;0.505;2.555;
19:07:38 12/06/2024;5.06;0.506;2.560;
19:07:38 12/06/2024;5.06;0.511;2.585;
19:07:39 12/06/2024;5.06;0.502;2.540;
19:07:39 12/06/2024;5.06;0.507;2.565;
19:07:40 12/06/2024;5.06;0.498;2.519;
19:07:40 12/06/2024;5.06;0.506;2.560;
19:07:41 12/06/2024;5.05;0.539;2.721;
19:07:41 12/06/2024;5.06;0.511;2.585;
19:07:42 12/06/2024;5.05;0.567;2.863;
19:07:42 12/06/2024;5.06;0.506;2.560;
19:07:43 12/06/2024;5.06;0.508;2.570;
19:07:43 12/06/2024;5.06;0.508;2.570;
19:07:44 12/06/2024;5.06;0.498;2.519;
19:07:44 12/06/2024;5.05;0.513;2.590;
19:07:45 12/06/2024;5.06;0.506;2.560;
19:07:45 12/06/2024;5.06;0.512;2.590;
19:07:46 12/06/2024;5.05;0.564;2.848;
19:07:46 12/06/2024;5.05;0.532;2.686;
19:07:47 12/06/2024;5.06;0.508;2.570;
19:07:47 12/06/2024;5.06;0.498;2.519;
19:07:48 12/06/2024;5.06;0.506;2.560;
19:07:48 12/06/2024;5.06;0.508;2.570;
19:07:49 12/06/2024;5.06;0.505;2.555;
19:07:49 12/06/2024;5.06;0.510;2.580;
19:07:50 12/06/2024;5.06;0.503;2.545;
19:07:50 12/06/2024;5.06;0.510;2.580;
19:07:51 12/06/2024;5.06;0.506;2.560;
19:07:51 12/06/2024;5.06;0.499;2.524;
19:07:52 12/06/2024;5.06;0.505;2.555;
19:07:52 12/06/2024;5.06;0.509;2.575;
19:07:53 12/06/2024;5.06;0.509;2.575;
19:07:53 12/06/2024;5.06;0.504;2.550;
19:07:54 12/06/2024;5.06;0.508;2.570;
19:07:54 12/06/2024;5.06;0.504;2.550;
19:07:55 12/06/2024;5.06;0.507;2.565;
19:07:55 12/06/2024;5.06;0.505;2.555;
19:07:56 12/06/2024;5.06;0.510;2.580;
19:07:56 12/06/2024;5.05;0.592;2.989;
19:07:57 12/06/2024;5.05;0.520;2.626;
19:07:57 12/06/2024;5.06;0.505;2.555;
19:07:58 12/06/2024;5.06;0.511;2.585;
19:07:58 12/06/2024;5.06;0.501;2.535;
19:07:59 12/06/2024;5.06;0.512;2.590;
19:07:59 12/06/2024;5.05;0.539;2.721;
19:08:00 12/06/2024;5.06;0.504;2.550;
19:08:00 12/06/2024;5.06;0.498;2.519;
19:08:01 12/06/2024;5.06;0.508;2.570;
19:08:01 12/06/2024;5.06;0.510;2.580;
19:08:02 12/06/2024;5.06;0.503;2.545;
19:08:02 12/06/2024;5.06;0.506;2.560;
19:08:03 12/06/2024;5.06;0.505;2.555;
19:08:03 12/06/2024;5.06;0.506;2.560;
19:08:04 12/06/2024;5.05;0.510;2.575;
19:08:04 12/06/2024;5.06;0.519;2.626;
19:08:05 12/06/2024;5.06;0.504;2.550;
19:08:05 12/06/2024;5.06;0.507;2.565;
19:08:06 12/06/2024;5.06;0.503;2.545;
19:08:06 12/06/2024;5.06;0.506;2.560;
19:08:07 12/06/2024;5.06;0.508;2.570;
19:08:07 12/06/2024;5.06;0.513;2.595;
19:08:08 12/06/2024;5.06;0.508;2.570;
19:08:08 12/06/2024;5.06;0.504;2.550;
19:08:09 12/06/2024;5.06;0.498;2.519;
19:08:09 12/06/2024;5.06;0.509;2.575;
19:08:10 12/06/2024;5.06;0.505;2.555;
19:08:10 12/06/2024;5.06;0.505;2.555;
19:08:11 12/06/2024;5.06;0.506;2.560;
19:08:11 12/06/2024;5.06;0.502;2.540;
19:08:12 12/06/2024;5.05;0.513;2.590;
19:08:12 12/06/2024;5.06;0.509;2.575;
19:08:13 12/06/2024;5.06;0.511;2.585;
19:08:13 12/06/2024;5.06;0.506;2.560;
19:08:14 12/06/2024;5.06;0.504;2.550;
19:08:14 12/06/2024;5.06;0.504;2.550;
19:08:15 12/06/2024;5.05;0.561;2.833;
19:08:15 12/06/2024;5.05;0.553;2.792;
19:08:16 12/06/2024;5.06;0.501;2.535;
19:08:16 12/06/2024;5.06;0.501;2.535;
19:08:17 12/06/2024;5.05;0.519;2.620;
19:08:17 12/06/2024;5.06;0.500;2.530;
19:08:18 12/06/2024;5.06;0.507;2.565;
19:08:18 12/06/2024;5.06;0.503;2.545;
19:08:19 12/06/2024;5.06;0.510;2.580;
19:08:19 12/06/2024;5.06;0.519;2.626;
19:08:20 12/06/2024;5.06;0.504;2.550;
19:08:20 12/06/2024;5.06;0.506;2.560;
19:08:21 12/06/2024;5.06;0.502;2.540;
19:08:21 12/06/2024;5.06;0.505;2.555;
19:08:22 12/06/2024;5.06;0.506;2.560;
19:08:22 12/06/2024;5.06;0.500;2.530;
19:08:23 12/06/2024;5.05;0.551;2.782;
19:08:24 12/06/2024;5.06;0.505;2.555;
19:08:24 12/06/2024;5.06;0.512;2.590;
19:08:25 12/06/2024;5.06;0.509;2.575;
19:08:25 12/06/2024;5.06;0.500;2.530;
19:08:26 12/06/2024;5.06;0.502;2.540;
19:08:26 12/06/2024;5.06;0.513;2.595;
19:08:27 12/06/2024;5.06;0.507;2.565;
19:08:27 12/06/2024;5.06;0.505;2.555;
19:08:28 12/06/2024;5.06;0.503;2.545;
19:08:28 12/06/2024;5.06;0.502;2.540;
19:08:29 12/06/2024;5.05;0.548;2.767;
19:08:29 12/06/2024;5.06;0.510;2.580;
19:08:30 12/06/2024;5.06;0.511;2.585;
19:08:30 12/06/2024;5.05;0.593;2.994;
19:08:31 12/06/2024;5.06;0.505;2.555;
19:08:31 12/06/2024;5.05;0.515;2.600;
19:08:32 12/06/2024;5.06;0.505;2.555;
19:08:32 12/06/2024;5.06;0.513;2.595;
19:08:33 12/06/2024;5.06;0.502;2.540;
19:08:33 12/06/2024;5.05;0.606;3.060;
19:08:34 12/06/2024;5.06;0.503;2.545;
19:08:34 12/06/2024;5.06;0.511;2.585;
19:08:35 12/06/2024;5.05;0.555;2.802;
19:08:35 12/06/2024;5.06;0.505;2.555;
19:08:36 12/06/2024;5.06;0.509;2.575;
19:08:36 12/06/2024;5.05;0.523;2.641;
19:08:37 12/06/2024;5.06;0.505;2.555;
19:08:37 12/06/2024;5.06;0.507;2.565;
19:08:38 12/06/2024;5.06;0.508;2.570;
19:08:38 12/06/2024;5.06;0.507;2.565;
19:08:39 12/06/2024;5.06;0.506;2.560;
19:08:39 12/06/2024;5.06;0.505;2.555;
19:08:40 12/06/2024;5.05;0.509;2.570;
19:08:40 12/06/2024;5.06;0.510;2.580;
19:08:41 12/06/2024;5.06;0.507;2.565;
19:08:41 12/06/2024;5.06;0.503;2.545;
19:08:42 12/06/2024;5.05;0.561;2.833;
19:08:42 12/06/2024;5.06;0.505;2.555;
19:08:43 12/06/2024;5.06;0.511;2.585;
19:08:43 12/06/2024;5.06;0.516;2.610;
19:08:44 12/06/2024;5.05;0.543;2.742;
19:08:44 12/06/2024;5.06;0.512;2.590;
19:08:45 12/06/2024;5.05;0.556;2.807;
19:08:45 12/06/2024;5.05;0.552;2.787;
19:08:46 12/06/2024;5.06;0.511;2.585;
19:08:46 12/06/2024;5.05;0.587;2.964;
19:08:47 12/06/2024;5.05;0.526;2.656;
19:08:47 12/06/2024;5.06;0.510;2.580;
19:08:48 12/06/2024;5.06;0.506;2.560;
19:08:48 12/06/2024;5.06;0.506;2.560;
19:08:49 12/06/2024;5.06;0.505;2.555;
19:08:49 12/06/2024;5.05;0.557;2.812;
19:08:50 12/06/2024;5.06;0.506;2.560;
19:08:50 12/06/2024;5.06;0.502;2.540;
19:08:51 12/06/2024;5.06;0.502;2.540;
19:08:51 12/06/2024;5.06;0.503;2.545;
19:08:52 12/06/2024;5.06;0.504;2.550;
19:08:52 12/06/2024;5.06;0.499;2.524;
19:08:53 12/06/2024;5.06;0.508;2.570;
19:08:53 12/06/2024;5.06;0.508;2.570;
19:08:54 12/06/2024;5.06;0.508;2.570;
19:08:54 12/06/2024;5.06;0.506;2.560;
19:08:55 12/06/2024;5.06;0.511;2.585;
19:08:55 12/06/2024;5.05;0.558;2.817;
19:08:56 12/06/2024;5.06;0.509;2.575;
19:08:56 12/06/2024;5.06;0.509;2.575;
19:08:57 12/06/2024;5.05;0.538;2.716;
19:08:57 12/06/2024;5.05;0.514;2.595;
19:08:58 12/06/2024;5.06;0.503;2.545;
19:08:58 12/06/2024;5.05;0.523;2.641;
19:08:59 12/06/2024;5.06;0.508;2.570;
19:08:59 12/06/2024;5.06;0.515;2.605;
19:09:00 12/06/2024;5.06;0.508;2.570;
19:09:00 12/06/2024;5.06;0.507;2.565;
19:09:01 12/06/2024;5.05;0.506;2.555;
19:09:01 12/06/2024;5.06;0.499;2.524;
19:09:02 12/06/2024;5.06;0.508;2.570;
19:09:02 12/06/2024;5.06;0.510;2.580;
19:09:03 12/06/2024;5.06;0.514;2.600;
19:09:03 12/06/2024;5.05;0.528;2.666;
19:09:04 12/06/2024;5.06;0.511;2.585;
19:09:04 12/06/2024;5.06;0.514;2.600;
19:09:05 12/06/2024;5.06;0.505;2.555;
19:09:05 12/06/2024;5.06;0.507;2.565;
19:09:06 12/06/2024;5.06;0.505;2.555;
19:09:06 12/06/2024;5.06;0.504;2.550;
19:09:07 12/06/2024;5.06;0.507;2.565;
19:09:07 12/06/2024;5.06;0.510;2.580;
19:09:08 12/06/2024;5.06;0.504;2.550;
19:09:08 12/06/2024;5.06;0.505;2.555;
19:09:09 12/06/2024;5.06;0.501;2.535;
19:09:09 12/06/2024;5.05;0.536;2.706;
19:09:10 12/06/2024;5.06;0.509;2.575;
19:09:10 12/06/2024;5.05;0.514;2.595;
19:09:11 12/06/2024;5.05;0.523;2.641;
19:09:11 12/06/2024;5.06;0.504;2.550;
19:09:12 12/06/2024;5.06;0.511;2.585;
19:09:12 12/06/2024;5.06;0.504;2.550;
19:09:13 12/06/2024;5.06;0.503;2.545;
19:09:13 12/06/2024;5.06;0.511;2.585;
19:09:14 12/06/2024;5.06;0.514;2.600;
19:09:14 12/06/2024;5.06;0.503;2.545;
19:09:15 12/06/2024;5.06;0.504;2.550;
19:09:15 12/06/2024;5.05;0.510;2.575;
19:09:16 12/06/2024;5.05;0.523;2.641;
19:09:16 12/06/2024;5.05;0.516;2.605;
19:09:17 12/06/2024;5.06;0.509;2.575;
19:09:17 12/06/2024;5.06;0.502;2.540;
19:09:18 12/06/2024;5.06;0.509;2.575;
19:09:18 12/06/2024;5.06;0.501;2.535;
19:09:19 12/06/2024;5.06;0.511;2.585;
19:09:19 12/06/2024;5.06;0.501;2.535;
19:09:20 12/06/2024;5.06;0.515;2.605;
19:09:20 12/06/2024;5.06;0.505;2.555;
19:09:21 12/06/2024;5.05;0.539;2.721;
19:09:21 12/06/2024;5.06;0.507;2.565;
19:09:22 12/06/2024;5.05;0.524;2.646;
19:09:22 12/06/2024;5.05;0.578;2.918;
19:09:23 12/06/2024;5.06;0.508;2.570;
19:09:23 12/06/2024;5.05;0.569;2.873;
19:09:24 12/06/2024;5.06;0.510;2.580;
19:09:24 12/06/2024;5.06;0.510;2.580;
19:09:25 12/06/2024;5.05;0.528;2.666;
19:09:25 12/06/2024;5.06;0.503;2.545;
19:09:26 12/06/2024;5.06;0.500;2.530;
19:09:26 12/06/2024;5.05;0.579;2.923;
19:09:27 12/06/2024;5.06;0.517;2.616;
19:09:27 12/06/2024;5.06;0.506;2.560;
19:09:28 12/06/2024;5.06;0.497;2.514;
19:09:28 12/06/2024;5.06;0.510;2.580;
19:09:29 12/06/2024;5.06;0.501;2.535;
19:09:29 12/06/2024;5.06;0.510;2.580;
19:09:30 12/06/2024;5.06;0.512;2.590;
19:09:30 12/06/2024;5.06;0.500;2.530;
19:09:31 12/06/2024;5.05;0.529;2.671;
19:09:31 12/06/2024;5.06;0.504;2.550;
19:09:32 12/06/2024;5.06;0.512;2.590;
19:09:32 12/06/2024;5.06;0.505;2.555;
19:09:33 12/06/2024;5.06;0.507;2.565;
19:09:33 12/06/2024;5.06;0.509;2.575;
19:09:34 12/06/2024;5.06;0.505;2.555;
19:09:34 12/06/2024;5.05;0.579;2.923;
19:09:35 12/06/2024;5.06;0.505;2.555;
19:09:35 12/06/2024;5.05;0.514;2.595;
19:09:36 12/06/2024;5.05;0.509;2.570;
19:09:36 12/06/2024;5.06;0.507;2.565;
19:09:37 12/06/2024;5.06;0.513;2.595;
19:09:37 12/06/2024;5.06;0.509;2.575;
19:09:38 12/06/2024;5.06;0.508;2.570;
19:09:38 12/06/2024;5.06;0.507;2.565;
19:09:39 12/06/2024;5.06;0.508;2.570;
19:09:39 12/06/2024;5.06;0.507;2.565;
19:09:40 12/06/2024;5.06;0.498;2.519;
19:09:40 12/06/2024;5.06;0.511;2.585;
19:09:41 12/06/2024;5.06;0.505;2.555;
19:09:41 12/06/2024;5.06;0.504;2.550;
19:09:42 12/06/2024;5.06;0.499;2.524;
19:09:42 12/06/2024;5.06;0.505;2.555;
19:09:43 12/06/2024;5.06;0.512;2.590;
19:09:43 12/06/2024;5.06;0.507;2.565;
19:09:44 12/06/2024;5.06;0.510;2.580;
19:09:44 12/06/2024;5.06;0.507;2.565;
19:09:45 12/06/2024;5.06;0.511;2.585;
19:09:45 12/06/2024;5.06;0.511;2.585;
19:09:46 12/06/2024;5.06;0.502;2.540;
19:09:46 12/06/2024;5.05;0.596;3.009;
19:09:47 12/06/2024;5.06;0.509;2.575;
19:09:47 12/06/2024;5.06;0.512;2.590;
19:09:48 12/06/2024;5.06;0.505;2.555;
19:09:48 12/06/2024;5.05;0.509;2.570;
19:09:49 12/06/2024;5.06;0.506;2.560;
19:09:49 12/06/2024;5.06;0.511;2.585;
19:09:50 12/06/2024;5.06;0.509;2.575;
19:09:50 12/06/2024;5.06;0.509;2.575;
19:09:51 12/06/2024;5.06;0.506;2.560;
19:09:51 12/06/2024;5.06;0.513;2.595;
19:09:52 12/06/2024;5.06;0.507;2.565;
19:09:52 12/06/2024;5.06;0.512;2.590;
19:09:53 12/06/2024;5.06;0.507;2.565;
19:09:53 12/06/2024;5.05;0.558;2.817;
19:09:54 12/06/2024;5.06;0.506;2.560;
19:09:54 12/06/2024;5.06;0.509;2.575;
